CVE,CVSS,EPSS,KEV,Priority
CVE-2025-54168,0.0,0.00085,0,0.042499999999999996
CVE-2025-38077,0.0,0.00085,0,0.042499999999999996
CVE-2025-37968,0.0,0.00085,0,0.042499999999999996
CVE-2025-63834,0.0,0.00084,0,0.042
CVE-2025-57804,0.0,0.00083,0,0.0415
CVE-2025-62522,0.0,0.00082,0,0.041
CVE-2017-20202,0.0,0.00082,0,0.041
CVE-2025-62725,0.0,0.00082,0,0.041
CVE-2014-5407,0.0,0.00081,0,0.040499999999999994
CVE-2025-32698,0.0,0.00081,0,0.040499999999999994
CVE-2025-39760,0.0,0.00078,0,0.039
CVE-2025-25298,0.0,0.00078,0,0.039
CVE-2024-7396,0.0,0.00078,0,0.039
CVE-2025-63714,0.0,0.00077,0,0.0385
CVE-2025-32072,0.0,0.00076,0,0.038
CVE-2025-63835,0.0,0.00073,0,0.0365
CVE-2025-3469,0.0,0.00073,0,0.0365
CVE-2025-38677,0.0,0.00071,0,0.035500000000000004
CVE-2025-47286,0.0,0.00071,0,0.035500000000000004
CVE-2025-38415,0.0,0.00071,0,0.035500000000000004
CVE-2025-38428,0.0,0.00071,0,0.035500000000000004
CVE-2025-38430,0.0,0.00071,0,0.035500000000000004
CVE-2025-38708,0.0,0.00071,0,0.035500000000000004
CVE-2025-38498,0.0,0.00071,0,0.035500000000000004
CVE-2025-38687,0.0,0.00071,0,0.035500000000000004
CVE-2025-38724,0.0,0.00071,0,0.035500000000000004
CVE-2025-60073,0.0,0.0007,0,0.034999999999999996
CVE-2024-12426,0.0,0.0007,0,0.034999999999999996
CVE-2025-58995,0.0,0.0007,0,0.034999999999999996
CVE-2025-62159,0.0,0.0007,0,0.034999999999999996
CVE-2025-6894,0.0,0.0007,0,0.034999999999999996
CVE-2025-60189,0.0,0.0007,0,0.034999999999999996
CVE-2025-58994,0.0,0.0007,0,0.034999999999999996
CVE-2025-6949,0.0,0.0007,0,0.034999999999999996
CVE-2025-64339,0.0,0.00069,0,0.034499999999999996
CVE-2024-26988,0.0,0.00069,0,0.034499999999999996
CVE-2021-4462,0.0,0.00069,0,0.034499999999999996
CVE-2024-27000,0.0,0.00069,0,0.034499999999999996
CVE-2025-38165,0.0,0.00068,0,0.034
CVE-2025-38113,0.0,0.00068,0,0.034
CVE-2025-38122,0.0,0.00068,0,0.034
CVE-2025-38120,0.0,0.00068,0,0.034
CVE-2025-38215,0.0,0.00068,0,0.034
CVE-2025-38124,0.0,0.00068,0,0.034
CVE-2025-38126,0.0,0.00068,0,0.034
CVE-2025-38225,0.0,0.00068,0,0.034
CVE-2025-38119,0.0,0.00068,0,0.034
CVE-2025-38097,0.0,0.00068,0,0.034
CVE-2025-38183,0.0,0.00068,0,0.034
CVE-2025-39730,0.0,0.00068,0,0.034
CVE-2025-38142,0.0,0.00068,0,0.034
CVE-2025-38118,0.0,0.00068,0,0.034
CVE-2025-54572,0.0,0.00068,0,0.034
CVE-2025-38148,0.0,0.00068,0,0.034
CVE-2025-38151,0.0,0.00068,0,0.034
CVE-2025-38170,0.0,0.00068,0,0.034
CVE-2025-38131,0.0,0.00068,0,0.034
CVE-2025-32696,0.0,0.00068,0,0.034
CVE-2025-38154,0.0,0.00068,0,0.034
CVE-2025-38088,0.0,0.00068,0,0.034
CVE-2025-38159,0.0,0.00068,0,0.034
CVE-2025-38167,0.0,0.00068,0,0.034
CVE-2025-39756,0.0,0.00068,0,0.034
CVE-2025-38018,0.0,0.00068,0,0.034
CVE-2025-38068,0.0,0.00068,0,0.034
CVE-2025-38015,0.0,0.00068,0,0.034
CVE-2025-38335,0.0,0.00068,0,0.034
CVE-2025-38043,0.0,0.00068,0,0.034
CVE-2025-38040,0.0,0.00068,0,0.034
CVE-2025-38322,0.0,0.00068,0,0.034
CVE-2025-38062,0.0,0.00068,0,0.034
CVE-2025-38048,0.0,0.00068,0,0.034
CVE-2025-37963,0.0,0.00068,0,0.034
CVE-2025-38063,0.0,0.00068,0,0.034
CVE-2025-38027,0.0,0.00068,0,0.034
CVE-2025-37948,0.0,0.00068,0,0.034
CVE-2025-38071,0.0,0.00068,0,0.034
CVE-2025-38020,0.0,0.00068,0,0.034
CVE-2025-37994,0.0,0.00068,0,0.034
CVE-2025-11449,0.0,0.00067,0,0.0335
CVE-2025-7746,0.0,0.00067,0,0.0335
CVE-2025-11450,0.0,0.00067,0,0.0335
CVE-2025-61689,0.0,0.00067,0,0.0335
CVE-2024-27004,0.0,0.00067,0,0.0335
CVE-2025-38371,0.0,0.00066,0,0.033
CVE-2024-56705,0.0,0.00066,0,0.033
CVE-2025-38575,0.0,0.00066,0,0.033
CVE-2025-22042,0.0,0.00066,0,0.033
CVE-2025-40300,0.0,0.00066,0,0.033
CVE-2018-25117,0.0,0.00066,0,0.033
CVE-2025-38487,0.0,0.00066,0,0.033
CVE-2025-11546,0.0,0.00066,0,0.033
CVE-2025-38635,0.0,0.00066,0,0.033
CVE-2025-11625,0.0,0.00065,0,0.0325
CVE-2025-6893,0.0,0.00065,0,0.0325
CVE-2025-38245,0.0,0.00064,0,0.032
CVE-2025-61911,0.0,0.00064,0,0.032
CVE-2025-38345,0.0,0.00064,0,0.032
CVE-2025-38328,0.0,0.00064,0,0.032
CVE-2025-38344,0.0,0.00064,0,0.032
CVE-2025-38324,0.0,0.00064,0,0.032
CVE-2025-38326,0.0,0.00064,0,0.032
CVE-2025-38263,0.0,0.00064,0,0.032
CVE-2025-38249,0.0,0.00064,0,0.032
CVE-2025-38323,0.0,0.00064,0,0.032
CVE-2025-38320,0.0,0.00064,0,0.032
CVE-2025-38251,0.0,0.00064,0,0.032
CVE-2025-38342,0.0,0.00064,0,0.032
CVE-2025-5994,0.0,0.00064,0,0.032
CVE-2025-38332,0.0,0.00064,0,0.032
CVE-2025-38211,0.0,0.00064,0,0.032
CVE-2025-38200,0.0,0.00064,0,0.032
CVE-2025-38197,0.0,0.00064,0,0.032
CVE-2025-38194,0.0,0.00064,0,0.032
CVE-2025-38193,0.0,0.00064,0,0.032
CVE-2025-38190,0.0,0.00064,0,0.032
CVE-2025-11085,0.0,0.00063,0,0.0315
CVE-2025-21950,0.0,0.00063,0,0.0315
CVE-2025-62698,0.0,0.00062,0,0.031
CVE-2025-37865,0.0,0.00062,0,0.031
CVE-2025-62662,0.0,0.00062,0,0.031
CVE-2025-62665,0.0,0.00062,0,0.031
CVE-2025-62667,0.0,0.00062,0,0.031
CVE-2025-53533,0.0,0.00062,0,0.031
CVE-2025-62249,0.0,0.00062,0,0.031
CVE-2025-62695,0.0,0.00062,0,0.031
CVE-2025-62663,0.0,0.00062,0,0.031
CVE-2025-62664,0.0,0.00062,0,0.031
CVE-2025-6892,0.0,0.00062,0,0.031
CVE-2025-62700,0.0,0.00062,0,0.031
CVE-2025-62670,0.0,0.00062,0,0.031
CVE-2025-62702,0.0,0.00062,0,0.031
CVE-2025-8349,0.0,0.00062,0,0.031
CVE-2025-62697,0.0,0.00062,0,0.031
CVE-2025-62701,0.0,0.00062,0,0.031
CVE-2025-62671,0.0,0.00062,0,0.031
CVE-2025-62693,0.0,0.00062,0,0.031
CVE-2025-11937,0.0,0.00062,0,0.031
CVE-2025-37854,0.0,0.00062,0,0.031
CVE-2025-37850,0.0,0.00061,0,0.0305
CVE-2025-37851,0.0,0.00061,0,0.0305
CVE-2025-37859,0.0,0.00061,0,0.0305
CVE-2025-37857,0.0,0.00061,0,0.0305
CVE-2025-37841,0.0,0.00061,0,0.0305
CVE-2025-37940,0.0,0.00061,0,0.0305
CVE-2025-37937,0.0,0.00061,0,0.0305
CVE-2025-37867,0.0,0.00061,0,0.0305
CVE-2025-37844,0.0,0.00061,0,0.0305
CVE-2025-37817,0.0,0.00061,0,0.0305
CVE-2025-37840,0.0,0.00061,0,0.0305
CVE-2025-37839,0.0,0.00061,0,0.0305
CVE-2025-37982,0.0,0.00061,0,0.0305
CVE-2025-37983,0.0,0.00061,0,0.0305
CVE-2025-37989,0.0,0.00061,0,0.0305
CVE-2025-37836,0.0,0.00061,0,0.0305
CVE-2025-37812,0.0,0.00061,0,0.0305
CVE-2025-37829,0.0,0.00061,0,0.0305
CVE-2025-38668,0.0,0.00061,0,0.0305
CVE-2025-38539,0.0,0.00061,0,0.0305
CVE-2025-38540,0.0,0.00061,0,0.0305
CVE-2025-37810,0.0,0.00061,0,0.0305
CVE-2025-37892,0.0,0.00061,0,0.0305
CVE-2025-8414,0.0,0.0006,0,0.03
CVE-2025-34299,0.0,0.0006,0,0.03
CVE-2025-9265,0.0,0.0006,0,0.03
CVE-2025-41089,0.0,0.0006,0,0.03
CVE-2025-4318,0.0,0.0006,0,0.03
CVE-2025-41088,0.0,0.0006,0,0.03
CVE-2025-64502,0.0,0.0006,0,0.03
CVE-2025-61926,0.0,0.00059,0,0.029500000000000002
CVE-2025-38563,0.0,0.00059,0,0.029500000000000002
CVE-2025-62694,0.0,0.00059,0,0.029500000000000002
CVE-2025-62410,0.0,0.00059,0,0.029500000000000002
CVE-2025-62613,0.0,0.00059,0,0.029500000000000002
CVE-2025-37962,0.0,0.00058,0,0.029
CVE-2014-5400,0.0,0.00058,0,0.029
CVE-2025-37972,0.0,0.00058,0,0.029
CVE-2025-37967,0.0,0.00058,0,0.029
CVE-2025-37964,0.0,0.00058,0,0.029
CVE-2025-37901,0.0,0.00058,0,0.029
CVE-2025-37961,0.0,0.00058,0,0.029
CVE-2023-45925,0.0,0.00058,0,0.029
CVE-2025-37951,0.0,0.00058,0,0.029
CVE-2025-37936,0.0,0.00058,0,0.029
CVE-2025-37917,0.0,0.00058,0,0.029
CVE-2025-37912,0.0,0.00058,0,0.029
CVE-2025-37905,0.0,0.00058,0,0.029
CVE-2025-37903,0.0,0.00058,0,0.029
CVE-2025-37897,0.0,0.00058,0,0.029
CVE-2025-37959,0.0,0.00058,0,0.029
CVE-2022-50566,0.0,0.00058,0,0.029
CVE-2025-1038,0.0,0.00057,0,0.028499999999999998
CVE-2025-61912,0.0,0.00057,0,0.028499999999999998
CVE-2025-62656,0.0,0.00057,0,0.028499999999999998
CVE-2025-37911,0.0,0.00057,0,0.028499999999999998
CVE-2025-9980,0.0,0.00057,0,0.028499999999999998
CVE-2025-9981,0.0,0.00057,0,0.028499999999999998
CVE-2025-38000,0.0,0.00057,0,0.028499999999999998
CVE-2025-11183,0.0,0.00057,0,0.028499999999999998
CVE-2025-37931,0.0,0.00057,0,0.028499999999999998
CVE-2025-62657,0.0,0.00057,0,0.028499999999999998
CVE-2024-7395,0.0,0.00057,0,0.028499999999999998
CVE-2025-1679,0.0,0.00057,0,0.028499999999999998
CVE-2025-38004,0.0,0.00057,0,0.028499999999999998
CVE-2025-38003,0.0,0.00057,0,0.028499999999999998
CVE-2025-62654,0.0,0.00057,0,0.028499999999999998
CVE-2025-64174,0.0,0.00057,0,0.028499999999999998
CVE-2025-62653,0.0,0.00057,0,0.028499999999999998
CVE-2025-11184,0.0,0.00057,0,0.028499999999999998
CVE-2025-64336,0.0,0.00056,0,0.027999999999999997
CVE-2025-38652,0.0,0.00056,0,0.027999999999999997
CVE-2025-38608,0.0,0.00056,0,0.027999999999999997
CVE-2025-11915,0.0,0.00055,0,0.0275
CVE-2025-11965,0.0,0.00055,0,0.0275
CVE-2025-9177,0.0,0.00055,0,0.0275
CVE-2025-62668,0.0,0.00055,0,0.0275
CVE-2025-11680,0.0,0.00055,0,0.0275
CVE-2025-9178,0.0,0.00055,0,0.0275
CVE-2025-11757,0.0,0.00055,0,0.0275
CVE-2025-9437,0.0,0.00055,0,0.0275
CVE-2025-9124,0.0,0.00055,0,0.0275
CVE-2025-6338,0.0,0.00055,0,0.0275
CVE-2025-61779,0.0,0.00055,0,0.0275
CVE-2025-62669,0.0,0.00055,0,0.0275
CVE-2025-62362,0.0,0.00055,0,0.0275
CVE-2025-55089,0.0,0.00055,0,0.0275
CVE-2025-11602,0.0,0.00055,0,0.0275
CVE-2025-11677,0.0,0.00055,0,0.0275
CVE-2025-11679,0.0,0.00055,0,0.0275
CVE-2025-32699,0.0,0.00055,0,0.0275
CVE-2025-62666,0.0,0.00055,0,0.0275
CVE-2025-39663,0.0,0.00054,0,0.027
CVE-2025-12108,0.0,0.00054,0,0.027
CVE-2025-11843,0.0,0.00054,0,0.027
CVE-2025-64178,0.0,0.00054,0,0.027
CVE-2025-10678,0.0,0.00054,0,0.027
CVE-2025-62612,0.0,0.00054,0,0.027
CVE-2025-12461,0.0,0.00054,0,0.027
CVE-2025-38331,0.0,0.00054,0,0.027
CVE-2025-34236,0.0,0.00054,0,0.027
CVE-2025-61775,0.0,0.00054,0,0.027
CVE-2025-62427,0.0,0.00054,0,0.027
CVE-2025-10355,0.0,0.00054,0,0.027
CVE-2025-7709,0.0,0.00054,0,0.027
CVE-2025-62428,0.0,0.00054,0,0.027
CVE-2025-12004,0.0,0.00054,0,0.027
CVE-2025-38685,0.0,0.00053,0,0.0265
CVE-2025-38502,0.0,0.00053,0,0.0265
CVE-2025-38491,0.0,0.00053,0,0.0265
CVE-2025-38552,0.0,0.00053,0,0.0265
CVE-2025-11307,0.0,0.00053,0,0.0265
CVE-2025-38614,0.0,0.00053,0,0.0265
CVE-2025-4106,0.0,0.00053,0,0.0265
CVE-2025-63712,0.0,0.00053,0,0.0265
CVE-2025-62652,0.0,0.00052,0,0.026
CVE-2025-53883,0.0,0.00052,0,0.026
CVE-2025-62659,0.0,0.00052,0,0.026
CVE-2025-62699,0.0,0.00052,0,0.026
CVE-2025-62611,0.0,0.00052,0,0.026
CVE-2025-34156,0.0,0.00052,0,0.026
CVE-2025-39664,0.0,0.00052,0,0.026
CVE-2025-32785,0.0,0.00052,0,0.026
CVE-2025-11966,0.0,0.00052,0,0.026
CVE-2025-61598,0.0,0.00052,0,0.026
CVE-2025-62661,0.0,0.00052,0,0.026
CVE-2025-64388,0.0,0.00052,0,0.026
CVE-2023-7325,0.0,0.00051,0,0.025500000000000002
CVE-2025-39819,0.0,0.00051,0,0.025500000000000002
CVE-2025-22167,0.0,0.00051,0,0.025500000000000002
CVE-2022-50327,0.0,0.00051,0,0.025500000000000002
CVE-2023-53259,0.0,0.00051,0,0.025500000000000002
CVE-2025-64387,0.0,0.00051,0,0.025500000000000002
CVE-2025-11892,0.0,0.00051,0,0.025500000000000002
CVE-2025-64386,0.0,0.00051,0,0.025500000000000002
CVE-2025-11578,0.0,0.00051,0,0.025500000000000002
CVE-2025-64115,0.0,0.00051,0,0.025500000000000002
CVE-2025-50123,0.0,0.00051,0,0.025500000000000002
CVE-2025-39827,0.0,0.00051,0,0.025500000000000002
CVE-2025-11624,0.0,0.00051,0,0.025500000000000002
CVE-2025-64116,0.0,0.00051,0,0.025500000000000002
CVE-2025-37979,0.0,0.0005,0,0.025
CVE-2025-12998,0.0,0.0005,0,0.025
CVE-2025-26862,0.0,0.0005,0,0.025
CVE-2025-3222,0.0,0.0005,0,0.025
CVE-2025-10150,0.0,0.0005,0,0.025
CVE-2025-38386,0.0,0.00049,0,0.0245
CVE-2025-38530,0.0,0.00049,0,0.0245
CVE-2025-38377,0.0,0.00049,0,0.0245
CVE-2025-38538,0.0,0.00049,0,0.0245
CVE-2025-38393,0.0,0.00049,0,0.0245
CVE-2025-38535,0.0,0.00049,0,0.0245
CVE-2025-38391,0.0,0.00049,0,0.0245
CVE-2025-38389,0.0,0.00049,0,0.0245
CVE-2025-38403,0.0,0.00049,0,0.0245
CVE-2025-38401,0.0,0.00049,0,0.0245
CVE-2025-38399,0.0,0.00049,0,0.0245
CVE-2025-38387,0.0,0.00049,0,0.0245
CVE-2025-38497,0.0,0.00049,0,0.0245
CVE-2025-38400,0.0,0.00049,0,0.0245
CVE-2025-38395,0.0,0.00049,0,0.0245
CVE-2025-38474,0.0,0.00049,0,0.0245
CVE-2025-38404,0.0,0.00049,0,0.0245
CVE-2025-38470,0.0,0.00049,0,0.0245
CVE-2025-38461,0.0,0.00049,0,0.0245
CVE-2025-38462,0.0,0.00049,0,0.0245
CVE-2025-38464,0.0,0.00049,0,0.0245
CVE-2025-38465,0.0,0.00049,0,0.0245
CVE-2025-38467,0.0,0.00049,0,0.0245
CVE-2025-38468,0.0,0.00049,0,0.0245
CVE-2025-34237,0.0,0.00049,0,0.0245
CVE-2025-38459,0.0,0.00049,0,0.0245
CVE-2025-34238,0.0,0.00049,0,0.0245
CVE-2025-38480,0.0,0.00049,0,0.0245
CVE-2025-38478,0.0,0.00049,0,0.0245
CVE-2025-38477,0.0,0.00049,0,0.0245
CVE-2025-38476,0.0,0.00049,0,0.0245
CVE-2025-38473,0.0,0.00049,0,0.0245
CVE-2025-38460,0.0,0.00049,0,0.0245
CVE-2025-38458,0.0,0.00049,0,0.0245
CVE-2025-38529,0.0,0.00049,0,0.0245
CVE-2025-38514,0.0,0.00049,0,0.0245
CVE-2025-38483,0.0,0.00049,0,0.0245
CVE-2025-38482,0.0,0.00049,0,0.0245
CVE-2025-38516,0.0,0.00049,0,0.0245
CVE-2025-38406,0.0,0.00049,0,0.0245
CVE-2025-58469,0.0,0.00049,0,0.0245
CVE-2025-38515,0.0,0.00049,0,0.0245
CVE-2025-38513,0.0,0.00049,0,0.0245
CVE-2025-38457,0.0,0.00049,0,0.0245
CVE-2025-38420,0.0,0.00049,0,0.0245
CVE-2025-38424,0.0,0.00049,0,0.0245
CVE-2025-38439,0.0,0.00049,0,0.0245
CVE-2025-38445,0.0,0.00049,0,0.0245
CVE-2025-38448,0.0,0.00049,0,0.0245
CVE-2025-38481,0.0,0.00049,0,0.0245
CVE-2025-38375,0.0,0.00049,0,0.0245
CVE-2025-38691,0.0,0.00049,0,0.0245
CVE-2025-38650,0.0,0.00049,0,0.0245
CVE-2025-39683,0.0,0.00049,0,0.0245
CVE-2025-39689,0.0,0.00049,0,0.0245
CVE-2025-39691,0.0,0.00049,0,0.0245
CVE-2025-39697,0.0,0.00049,0,0.0245
CVE-2025-39703,0.0,0.00049,0,0.0245
CVE-2025-39709,0.0,0.00049,0,0.0245
CVE-2025-38684,0.0,0.00049,0,0.0245
CVE-2025-38683,0.0,0.00049,0,0.0245
CVE-2025-38681,0.0,0.00049,0,0.0245
CVE-2025-39710,0.0,0.00049,0,0.0245
CVE-2025-38680,0.0,0.00049,0,0.0245
CVE-2025-39714,0.0,0.00049,0,0.0245
CVE-2025-38671,0.0,0.00049,0,0.0245
CVE-2025-38666,0.0,0.00049,0,0.0245
CVE-2025-38664,0.0,0.00049,0,0.0245
CVE-2025-38663,0.0,0.00049,0,0.0245
CVE-2025-62722,0.0,0.00049,0,0.0245
CVE-2025-38639,0.0,0.00049,0,0.0245
CVE-2025-34318,0.0,0.00049,0,0.0245
CVE-2025-38630,0.0,0.00049,0,0.0245
CVE-2025-39687,0.0,0.00049,0,0.0245
CVE-2025-39681,0.0,0.00049,0,0.0245
CVE-2025-38623,0.0,0.00049,0,0.0245
CVE-2025-39676,0.0,0.00049,0,0.0245
CVE-2025-38693,0.0,0.00049,0,0.0245
CVE-2025-38694,0.0,0.00049,0,0.0245
CVE-2025-38695,0.0,0.00049,0,0.0245
CVE-2025-38696,0.0,0.00049,0,0.0245
CVE-2025-38697,0.0,0.00049,0,0.0245
CVE-2025-38698,0.0,0.00049,0,0.0245
CVE-2025-38699,0.0,0.00049,0,0.0245
CVE-2025-38700,0.0,0.00049,0,0.0245
CVE-2025-38701,0.0,0.00049,0,0.0245
CVE-2025-38706,0.0,0.00049,0,0.0245
CVE-2025-38712,0.0,0.00049,0,0.0245
CVE-2025-38713,0.0,0.00049,0,0.0245
CVE-2025-38714,0.0,0.00049,0,0.0245
CVE-2025-38715,0.0,0.00049,0,0.0245
CVE-2025-38718,0.0,0.00049,0,0.0245
CVE-2025-38721,0.0,0.00049,0,0.0245
CVE-2025-38727,0.0,0.00049,0,0.0245
CVE-2025-38729,0.0,0.00049,0,0.0245
CVE-2025-38732,0.0,0.00049,0,0.0245
CVE-2025-38624,0.0,0.00049,0,0.0245
CVE-2025-38577,0.0,0.00049,0,0.0245
CVE-2025-38622,0.0,0.00049,0,0.0245
CVE-2025-38555,0.0,0.00049,0,0.0245
CVE-2025-38602,0.0,0.00049,0,0.0245
CVE-2025-38601,0.0,0.00049,0,0.0245
CVE-2025-38581,0.0,0.00049,0,0.0245
CVE-2025-38604,0.0,0.00049,0,0.0245
CVE-2025-38578,0.0,0.00049,0,0.0245
CVE-2025-38576,0.0,0.00049,0,0.0245
CVE-2025-38574,0.0,0.00049,0,0.0245
CVE-2025-38572,0.0,0.00049,0,0.0245
CVE-2025-38612,0.0,0.00049,0,0.0245
CVE-2025-38565,0.0,0.00049,0,0.0245
CVE-2025-7783,0.0,0.00049,0,0.0245
CVE-2025-38569,0.0,0.00049,0,0.0245
CVE-2025-38617,0.0,0.00049,0,0.0245
CVE-2025-38350,0.0,0.00049,0,0.0245
CVE-2025-38618,0.0,0.00049,0,0.0245
CVE-2025-38363,0.0,0.00049,0,0.0245
CVE-2025-38542,0.0,0.00049,0,0.0245
CVE-2025-38548,0.0,0.00049,0,0.0245
CVE-2025-38546,0.0,0.00049,0,0.0245
CVE-2025-38553,0.0,0.00049,0,0.0245
CVE-2025-39813,0.0,0.00047,0,0.0235
CVE-2025-22166,0.0,0.00047,0,0.0235
CVE-2025-39794,0.0,0.00047,0,0.0235
CVE-2025-39885,0.0,0.00047,0,0.0235
CVE-2025-39795,0.0,0.00047,0,0.0235
CVE-2025-39798,0.0,0.00047,0,0.0235
CVE-2025-39839,0.0,0.00047,0,0.0235
CVE-2025-39876,0.0,0.00047,0,0.0235
CVE-2025-39817,0.0,0.00047,0,0.0235
CVE-2025-39812,0.0,0.00047,0,0.0235
CVE-2025-39824,0.0,0.00047,0,0.0235
CVE-2025-39865,0.0,0.00047,0,0.0235
CVE-2025-39864,0.0,0.00047,0,0.0235
CVE-2025-39788,0.0,0.00047,0,0.0235
CVE-2025-39808,0.0,0.00047,0,0.0235
CVE-2025-39841,0.0,0.00047,0,0.0235
CVE-2025-39923,0.0,0.00047,0,0.0235
CVE-2025-39883,0.0,0.00047,0,0.0235
CVE-2025-39737,0.0,0.00047,0,0.0235
CVE-2025-39853,0.0,0.00047,0,0.0235
CVE-2025-39891,0.0,0.00047,0,0.0235
CVE-2025-41101,0.0,0.00047,0,0.0235
CVE-2025-39902,0.0,0.00047,0,0.0235
CVE-2025-39847,0.0,0.00047,0,0.0235
CVE-2025-39907,0.0,0.00047,0,0.0235
CVE-2025-39752,0.0,0.00047,0,0.0235
CVE-2025-39749,0.0,0.00047,0,0.0235
CVE-2025-41102,0.0,0.00047,0,0.0235
CVE-2025-39835,0.0,0.00047,0,0.0235
CVE-2025-39743,0.0,0.00047,0,0.0235
CVE-2025-39757,0.0,0.00047,0,0.0235
CVE-2025-39742,0.0,0.00047,0,0.0235
CVE-2025-41103,0.0,0.00047,0,0.0235
CVE-2025-39736,0.0,0.00047,0,0.0235
CVE-2025-39848,0.0,0.00047,0,0.0235
CVE-2025-39766,0.0,0.00047,0,0.0235
CVE-2025-41104,0.0,0.00047,0,0.0235
CVE-2025-39724,0.0,0.00047,0,0.0235
CVE-2025-39846,0.0,0.00047,0,0.0235
CVE-2025-39911,0.0,0.00047,0,0.0235
CVE-2025-41105,0.0,0.00047,0,0.0235
CVE-2025-39913,0.0,0.00047,0,0.0235
CVE-2025-41106,0.0,0.00047,0,0.0235
CVE-2025-39782,0.0,0.00047,0,0.0235
CVE-2025-39920,0.0,0.00047,0,0.0235
CVE-2025-39783,0.0,0.00047,0,0.0235
CVE-2025-12101,0.0,0.00047,0,0.0235
CVE-2025-39860,0.0,0.00047,0,0.0235
CVE-2025-39787,0.0,0.00047,0,0.0235
CVE-2025-39828,0.0,0.00047,0,0.0235
CVE-2025-39869,0.0,0.00047,0,0.0235
CVE-2025-38191,0.0,0.00047,0,0.0235
CVE-2025-38466,0.0,0.00047,0,0.0235
CVE-2025-38282,0.0,0.00047,0,0.0235
CVE-2025-38259,0.0,0.00047,0,0.0235
CVE-2025-62251,0.0,0.00047,0,0.0235
CVE-2025-38300,0.0,0.00047,0,0.0235
CVE-2025-38204,0.0,0.00047,0,0.0235
CVE-2025-38277,0.0,0.00047,0,0.0235
CVE-2025-38203,0.0,0.00047,0,0.0235
CVE-2025-38304,0.0,0.00047,0,0.0235
CVE-2025-38305,0.0,0.00047,0,0.0235
CVE-2025-38310,0.0,0.00047,0,0.0235
CVE-2025-38275,0.0,0.00047,0,0.0235
CVE-2025-38262,0.0,0.00047,0,0.0235
CVE-2025-38334,0.0,0.00047,0,0.0235
CVE-2025-38319,0.0,0.00047,0,0.0235
CVE-2025-38198,0.0,0.00047,0,0.0235
CVE-2025-38202,0.0,0.00047,0,0.0235
CVE-2025-38236,0.0,0.00047,0,0.0235
CVE-2025-38237,0.0,0.00047,0,0.0235
CVE-2025-38239,0.0,0.00047,0,0.0235
CVE-2025-38260,0.0,0.00047,0,0.0235
CVE-2025-38257,0.0,0.00047,0,0.0235
CVE-2025-1080,0.0,0.00047,0,0.0235
CVE-2025-38280,0.0,0.00047,0,0.0235
CVE-2014-2379,0.0,0.00046,0,0.023
CVE-2025-61908,0.0,0.00046,0,0.023
CVE-2025-64485,0.0,0.00046,0,0.023
CVE-2025-7719,0.0,0.00046,0,0.023
CVE-2025-62250,0.0,0.00046,0,0.023
CVE-2025-11211,0.0,0.00046,0,0.023
CVE-2025-11209,0.0,0.00046,0,0.023
CVE-2025-11207,0.0,0.00046,0,0.023
CVE-2025-64442,0.0,0.00045,0,0.0225
CVE-2025-38702,0.0,0.00045,0,0.0225
CVE-2025-39823,0.0,0.00045,0,0.0225
CVE-2025-12058,0.0,0.00045,0,0.0225
CVE-2025-64488,0.0,0.00044,0,0.022000000000000002
CVE-2025-34502,0.0,0.00044,0,0.022000000000000002
CVE-2025-12147,0.0,0.00043,0,0.0215
CVE-2025-40027,0.0,0.00043,0,0.0215
CVE-2025-34293,0.0,0.00043,0,0.0215
CVE-2025-39995,0.0,0.00043,0,0.0215
CVE-2014-5410,0.0,0.00043,0,0.0215
CVE-2025-37778,0.0,0.00043,0,0.0215
CVE-2025-39994,0.0,0.00043,0,0.0215
CVE-2023-53731,0.0,0.00043,0,0.0215
CVE-2025-41090,0.0,0.00043,0,0.0215
CVE-2025-39996,0.0,0.00043,0,0.0215
CVE-2025-39993,0.0,0.00043,0,0.0215
CVE-2025-64529,0.0,0.00043,0,0.0215
CVE-2025-62247,0.0,0.00043,0,0.0215
CVE-2022-50581,0.0,0.00043,0,0.0215
CVE-2022-50578,0.0,0.00043,0,0.0215
CVE-2022-50576,0.0,0.00043,0,0.0215
CVE-2022-50569,0.0,0.00043,0,0.0215
CVE-2022-50567,0.0,0.00043,0,0.0215
CVE-2022-50564,0.0,0.00043,0,0.0215
CVE-2025-12148,0.0,0.00043,0,0.0215
CVE-2022-50563,0.0,0.00043,0,0.0215
CVE-2025-64436,0.0,0.00042,0,0.021
CVE-2025-10151,0.0,0.00042,0,0.021
CVE-2025-38679,0.0,0.00042,0,0.021
CVE-2025-41116,0.0,0.00042,0,0.021
CVE-2025-3717,0.0,0.00042,0,0.021
CVE-2025-38512,0.0,0.00042,0,0.021
CVE-2025-52936,0.0,0.00042,0,0.021
CVE-2025-5279,0.0,0.00042,0,0.021
CVE-2025-40026,0.0,0.00041,0,0.0205
CVE-2025-37849,0.0,0.0004,0,0.02
CVE-2025-39987,0.0,0.0004,0,0.02
CVE-2025-39986,0.0,0.0004,0,0.02
CVE-2025-37775,0.0,0.0004,0,0.02
CVE-2025-39985,0.0,0.0004,0,0.02
CVE-2025-41019,0.0,0.0004,0,0.02
CVE-2025-37811,0.0,0.0004,0,0.02
CVE-2025-37815,0.0,0.0004,0,0.02
CVE-2025-37818,0.0,0.0004,0,0.02
